source,time_s,time_ns,action,controller_state,hand_in_frame
"xbox","1681250813","246033906","0","0",""
"xbox","1681250813","345967769","0","0",""
"xbox","1681250813","446038246","0","0",""
"xbox","1681250813","545953750","0","0",""
"xbox","1681250813","645973682","0","0",""
"xbox","1681250813","745971679","0","0",""
"xbox","1681250813","845967292","0","0",""
"xbox","1681250813","945922613","0","0",""
"xbox","1681250814","46018600","0","0",""
"xbox","1681250814","145863056","0","0",""
"xbox","1681250814","245951414","0","0",""
"xbox","1681250814","345870494","0","0",""
"xbox","1681250814","445954561","0","0",""
"xbox","1681250814","546003818","0","0",""
"xbox","1681250814","645991563","0","0",""
"xbox","1681250814","746061086","0","0",""
"xbox","1681250814","845883607","0","0",""
"xbox","1681250814","946078538","0","0",""
"xbox","1681250815","46085357","0","0",""
"xbox","1681250815","145884752","0","0",""
"xbox","1681250815","245999813","0","0",""
"xbox","1681250815","345894336","0","0",""
"xbox","1681250815","445968151","0","0",""
"xbox","1681250815","545897722","0","0",""
"xbox","1681250815","646047592","0","0",""
"xbox","1681250815","746027708","0","0",""
"xbox","1681250815","845976114","0","0",""
